,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
1952,4455,17203,17203,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1212454,12.969000000000001,2010-10-06,1279.0,96.0,5.0,78.0,2010,PG-13,96 min,"Comedy, Drama, Family, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23.0,5.4,"3,998"
1953,4460,17215,17215,3500000.0,"[{'id': 18, 'name': 'Drama'}]",tt8151874,12.957,2019-11-08,3400977.0,94.0,7.2,264.0,2019,R,94 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.3,"25,215"
1954,4462,17217,17217,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1107319,12.955,2010-09-12,55125.0,90.0,6.3,119.0,2010,R,90 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,6.4,"10,261"
1955,4463,17219,17219,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",tt1821549,12.954,2013-09-21,17654912.0,115.0,7.5,1223.0,2013,R,115 min,"Adventure, Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87.0,7.7,"111,040"
1956,4467,17223,17223,80000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1226273,12.950999999999999,2010-01-28,81126522.0,117.0,6.3,1009.0,2010,R,117 min,"Action, Crime, Drama, Mystery, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.6,"88,741"
1957,4471,17233,17233,19500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1741273,12.94,2015-10-14,34854990.0,111.0,6.4,943.0,2015,PG-13,111 min,"Crime, Drama, Mystery, Thriller","USA, UK, Spain, South Korea","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.3,"42,369"
1958,4476,17245,17245,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt4210080,12.927,2016-03-18,8382.0,101.0,6.3,119.0,2016,PG-13,101 min,"Comedy, Drama",Canada,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,6.4,"6,122"
1959,4480,17255,17255,26000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt2387559,12.92,2013-10-10,51164106.0,105.0,6.2,1035.0,2013,PG-13,105 min,"Comedy, Drama","USA, India, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.4,"74,219"
1960,4491,17272,17272,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt5635086,12.908,2017-09-01,2559939.0,105.0,7.6,481.0,2017,Not Rated,104 min,"Drama, Romance",UK,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,7.7,"23,579"
1961,4492,17276,17276,8520000.0,"[{'id': 28, 'name': 'Action'}]",tt5606538,12.902999999999999,2017-01-18,56100000.0,125.0,6.7,44.0,2017,Not Rated,124 min,"Action, Adventure",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}]",,6.5,"2,441"
1962,4493,17278,17278,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt6859352,12.902000000000001,2018-08-24,129124.0,91.0,6.2,90.0,2018,R,93 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,6.4,"6,270"
1963,4498,17289,17289,40000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",tt1742044,12.895,2014-06-05,67347013.0,134.0,6.8,492.0,2014,R,134 min,"Biography, Drama, Music",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,6.8,"32,501"
1964,4499,17290,17290,0.0,"[{'id': 99, 'name': 'Documentary'}]",tt5598102,12.894,2017-06-28,1108983.0,89.0,7.8,254.0,2017,PG,94 min,Documentary,France,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94.0,7.9,"10,331"
1965,4501,17294,17294,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3318750,12.89,2014-09-08,108808.0,90.0,5.4,141.0,2014,R,92 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,5.6,"7,995"
1966,4502,17297,17297,0.0,"[{'id': 18, 'name': 'Drama'}]",tt3721936,12.887,2016-09-30,1818075.0,163.0,6.8,549.0,2016,R,163 min,"Drama, Romance","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,7.0,"37,559"
1967,4504,17302,17302,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt4411596,12.885,2017-06-08,9200168.0,106.0,5.6,422.0,2017,PG-13,106 min,"Drama, Mystery, Romance, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.0,"17,503"
1968,4511,17318,17318,0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1626146,12.878,2014-08-14,1124445.0,114.0,6.8,581.0,2014,R,114 min,"Adventure, Comedy, Drama","Germany, Canada, UK, South Africa, USA","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29.0,7.0,"44,790"
1969,4516,17326,17326,55000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1279935,12.873,2010-04-08,152263880.0,97.0,6.0,2059.0,2010,PG-13,88 min,"Comedy, Crime, Romance, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.3,"150,836"
1970,4517,17329,17329,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1183374,12.872,2016-09-24,22003.0,94.0,5.9,450.0,2016,R,94 min,"Horror, Thriller","Spain, USA","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,5.7,"15,329"
1971,4518,17331,17331,30000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt2095649,12.872,2014-05-14,26576000.0,103.0,6.0,433.0,2014,Not Rated,103 min,"Biography, Drama, Romance","Switzerland, France, Italy, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,5.7,"18,151"
1972,4520,17338,17338,35000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1758830,12.866,2012-12-20,88058786.0,134.0,5.8,1576.0,2012,R,134 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,6.2,"126,085"
1973,4521,17340,17340,900000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt4191580,12.865,2016-04-01,9097072.0,90.0,4.8,202.0,2016,R,94 min,"Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26.0,4.8,"35,515"
1974,4528,17368,17368,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt4163020,12.845999999999998,2015-10-16,416792.0,90.0,5.6,290.0,2015,R,97 min,"Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,5.5,"11,515"
1975,4535,17382,17382,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt5989218,12.831,2018-09-21,7997774.0,118.0,7.2,294.0,2018,R,117 min,"Drama, Romance","USA, Spain","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,6.8,"16,477"
1976,4536,17384,17384,80000000.0,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt7294150,12.83,2020-08-14,460699653.0,147.0,7.1,14.0,2020,,149 min,"Action, Drama, War",China,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.2,"1,051"
1977,4537,17386,17386,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt2118775,12.829,2013-10-17,12666.0,98.0,5.4,78.0,2013,R,99 min,"Action, Crime",China,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,5.5,"3,861"
1978,4540,17392,17392,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2357129,12.828,2013-08-16,35931410.0,128.0,6.1,1874.0,2013,PG-13,128 min,"Biography, Drama","USA, Switzerland","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,5.9,"92,988"
1979,4550,17410,17410,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1682180,12.818,2013-02-28,12077441.0,99.0,6.6,1568.0,2013,R,99 min,"Drama, Mystery, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.8,"102,167"
1980,4556,17420,17420,3000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt5851904,12.809000000000001,2017-06-21,19030780.0,79.0,7.7,164.0,2017,G,83 min,"Animation, Adventure, Comedy, Family, Fantasy","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.4,"2,280"
1981,4558,17424,17424,112.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1595656,12.808,2013-02-22,587615.0,112.0,5.9,331.0,2012,R,112 min,"Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,5.9,"26,903"
1982,4560,17427,17427,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2511428,12.807,2013-09-20,16971.0,90.0,5.4,159.0,2013,R,90 min,"Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,5.7,"8,625"
1983,4562,17433,17433,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1316622,12.8,2011-04-01,8020.0,86.0,5.3,219.0,2010,R,91 min,"Adventure, Drama, Mystery, Thriller","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,5.3,"15,368"
1984,4564,17441,17441,30000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",tt6469548,12.789000000000001,2019-04-05,44652.0,72.0,5.0,136.0,2018,,72 min,"Fantasy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",,5.3,"4,713"
1985,4565,17442,17442,80000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt5747714,12.788,2018-06-15,21000000.0,97.0,4.0,3.0,2020,,97 min,"Action, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",,4.5,181
1986,4567,17447,17447,15000000.0,"[{'id': 18, 'name': 'Drama'}]",tt2247476,12.783,2014-08-22,30127963.0,115.0,6.6,234.0,2014,PG,115 min,"Drama, Sport",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,6.7,"15,235"
1987,4568,17450,17450,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt2274570,12.78,2013-08-28,19613.0,85.0,5.6,158.0,2013,R,85 min,"Comedy, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,5.7,"6,826"
1988,4574,17466,17466,14000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0466893,12.767999999999999,2011-09-30,46495.0,149.0,6.3,179.0,2011,R,150 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,6.4,"15,783"
1989,4576,17475,17475,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2989524,12.762,2017-03-31,28430.0,98.0,7.1,275.0,2016,Not Rated,98 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.6,"7,616"
1990,4578,17480,17480,28000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1837703,12.76,2013-10-11,8555008.0,128.0,6.0,683.0,2013,R,128 min,"Biography, Crime, Drama, Thriller","USA, India, Belgium","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.2,"38,360"
1991,4581,17484,17484,0.0,"[{'id': 18, 'name': 'Drama'}]",tt0462335,12.757,2015-11-22,346472.0,119.0,5.6,763.0,2015,R,119 min,"Drama, Sci-Fi","UK, Ireland, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,5.6,"37,448"
1992,4582,17485,17485,13000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt1007029,12.757,2011-12-30,115890699.0,105.0,6.4,1174.0,2011,PG-13,105 min,"Biography, Drama","UK, France","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,6.4,"101,634"
1993,4583,17487,17487,1000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt3986820,12.754000000000001,2018-04-06,956425.0,112.0,6.3,544.0,2017,Not Rated,111 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,6.5,"31,531"
1994,4584,17489,17489,5.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt5828640,12.753,2016-07-27,6.0,85.0,4.1,43.0,2016,TV-14,86 min,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '2.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}]",,2.6,"1,149"
1995,4590,17510,17510,5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt5247022,12.734000000000002,2016-11-17,2152738.0,118.0,7.1,1118.0,2016,R,118 min,"Comedy, Drama, Romance","France, Germany, USA","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,7.4,"68,033"
1996,4591,17511,17511,25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt1181795,12.734000000000002,2010-09-01,129706.0,118.0,5.9,199.0,2010,R,124 min,"Action, Drama, Fantasy, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,6.2,"18,962"
1997,4593,17513,17513,36000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",tt2978462,12.732999999999999,2014-09-11,52424533.0,107.0,6.9,250.0,2014,PG,107 min,"Drama, Family",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.4,"8,197"
1998,4595,17516,17516,30000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt4486986,12.732000000000001,2016-09-14,646946.0,110.0,5.1,431.0,2016,R,109 min,"Drama, Mystery, Romance","USA, Thailand","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.4,"10,448"
1999,4597,17521,17521,5500000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt3262342,12.729000000000001,2017-06-22,42187665.0,95.0,8.1,1673.0,2017,PG-13,94 min,"Animation, Biography, Crime, Drama, Family, Mystery","Poland, UK, USA, Switzerland, Netherlands","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,7.8,"48,778"
2000,4599,17525,17525,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",tt5325452,12.725999999999999,2016-10-21,74827344.0,103.0,5.5,330.0,2016,PG-13,103 min,"Comedy, Drama, Horror","Hong Kong, USA","[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,4.6,"7,578"
2001,4600,17528,17528,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt8171974,12.724,2019-04-03,3458157.0,103.0,5.8,212.0,2019,,103 min,"Comedy, Drama, Family",France,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,812
2002,4604,17539,17539,3000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt2209418,12.713,2013-04-05,11176469.0,109.0,7.5,1455.0,2013,R,109 min,"Drama, Romance","USA, Greece","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94.0,7.9,"137,742"
2003,4605,17541,17541,38000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1067583,12.712,2011-03-15,117094902.0,120.0,6.9,1944.0,2011,PG-13,120 min,"Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.9,"109,998"
2004,4610,17553,17553,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2304771,12.704,2013-12-06,27333835.0,141.0,6.9,385.0,2013,PG-13,141 min,"Biography, Drama, History","UK, South Africa, France","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,7.1,"26,222"
2005,4612,17558,17558,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1013860,12.696,2011-03-16,4634062.0,107.0,4.5,327.0,2010,PG-13,107 min,"Action, Comedy, Crime, Fantasy, Horror, Mystery, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,5.1,"14,536"
2006,4613,17563,17563,50000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",tt10521814,12.690999999999999,2019-09-05,359377.0,92.0,7.7,136.0,2019,Not Rated,96 min,"Fantasy, Horror, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",,6.4,"2,279"
2007,4617,17571,17571,0.0,"[{'id': 53, 'name': 'Thriller'}]",tt1995390,12.687000000000001,2016-05-05,9930095.0,108.0,6.0,351.0,2016,R,108 min,"Crime, Drama, Thriller","UK, France, USA","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,6.2,"19,791"
2008,4619,17573,17573,35000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1547234,12.686,2012-08-24,31083599.0,91.0,6.3,1500.0,2012,PG-13,91 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.5,"109,358"
2009,4626,17584,17584,18000000.0,"[{'id': 18, 'name': 'Drama'}]",tt2334873,12.675999999999998,2013-07-25,99206215.0,99.0,7.0,2564.0,2013,PG-13,98 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78.0,7.3,"190,009"
2010,4630,17597,17597,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1937264,12.665,2012-05-25,2699265.0,103.0,7.4,886.0,2012,PG-13,103 min,"Drama, Romance","UK, France, USA","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",,7.1,"32,918"
